Corporate-Credit-Rating,Name STRING,Symbol STRING,Rating_Agency_Name STRING,Date STRING,Sector STRING,currentRatio REAL,quickRatio REAL,cashRatio REAL,daysOfSalesOutstanding REAL,netProfitMargin REAL,pretaxProfitMargin REAL,grossProfitMargin REAL,operatingProfitMargin REAL,returnOnAssets REAL,returnOnCapitalEmployed REAL,returnOnEquity REAL,assetTurnover REAL,fixedAssetTurnover REAL,debtEquityRatio REAL,debtRatio REAL,effectiveTaxRate REAL,freeCashFlowOperatingCashFlowRatio REAL,freeCashFlowPerShare REAL,cashPerShare REAL,companyEquityMultiplier REAL,ebitPerRevenue REAL,enterpriseValueMultiple REAL,operatingCashFlowPerShare REAL,operatingCashFlowSalesRatio REAL,payablesTurnover REAL,
BBB,Atmos Energy Corporation,ATO,Moody\s Investors Service,6/15/2012,Public Utilities,1.165232054,0.487629063,0.151474531,22.94480055,0.04775034,0.071894966,0.305278917,0.101641261,0.028505379,0.048723258,0.092045343,0.596967048,0.844542201,2.229051694,0.690311554,0.363719835,-0.068836601,-0.444795512,1.660325274,3.229051694,0.071894966,7.629753607,6.461613508,0.134060043,10.37205062,
A,Atmos Energy Corporation,ATO,Egan-Jones Ratings Company,9/24/2015,Public Utilities,0.546391092,0.288394845,0.024811595,26.00914118,0.076065827,0.123309568,0.405591946,0.152432223,0.03465049,0.064343304,0.09862129,0.455532943,0.730496026,1.846173012,0.648651015,0.383131186,-0.165702154,-1.360391395,0.371815255,2.846173012,0.123309568,10.18683225,8.209859459,0.201953533,10.30425375,
BBB,Atmos Energy Corporation,ATO,Moody\s Investors Service,1/8/2013,Public Utilities,0.648896434,0.253513841,0.050345859,24.89527795,0.063026922,0.084462247,0.384977619,0.129778161,0.028912273,0.046693734,0.091858702,0.458728934,0.627964148,2.177152587,0.685252762,0.338218179,-0.248656965,-1.618868552,0.986644481,3.177152587,0.084462247,7.30360903,6.510449251,0.17069068,9.825553248,
BBB,"General Mills,Inc.",GIS,Standard  Poor\s Ratings Services,9/11/2014,Consumer Non-Durables,0.810085738,0.497446299,0.159915184,30.66394559,0.101867155,0.121800599,0.355664001,0.165129316,0.078822416,0.123088556,0.279182224,0.773776555,4.54339278,2.54191406,0.71766678,0.404923444,0.73888233,2.986796055,1.89834553,3.54191406,0.121800599,11.44931128,4.042316258,0.141879216,7.161794824,
BBB,"General Mills,Inc.",GIS,Standard  Poor\s Ratings Services,9/2/2011,Consumer Non-Durables,1.066353301,0.494425011,0.169326629,28.9101625,0.12085187,0.144137848,0.400095429,0.186455827,0.09629709,0.142840969,0.282507266,0.796819192,4.447293703,1.933705129,0.659134113,0.336208504,0.575058947,1.366111716,0.981173176,2.933705129,0.144137848,9.198690216,2.375602925,0.102606148,8.970656215,
BBB,"General Mills,Inc.",GIS,Standard  Poor\s Ratings Services,9/19/2016,Consumer Non-Durables,0.785131713,0.464294973,0.152292261,30.64015794,0.102480816,0.117212358,0.351957061,0.163459739,0.078176886,0.116268206,0.344286236,0.762844102,4.424377604,3.403938988,0.772930551,0.388997631,0.722678531,3.173317749,1.566037736,4.403938988,0.117212358,14.10980667,4.391050259,0.158774626,5.244857073,
BBB,"General Mills,Inc.",GIS,Standard  Poor\s Ratings Services,9/22/2015,Consumer Non-Durables,0.774155948,0.359317805,0.068342161,29.23262792,0.069272786,0.075926104,0.337441791,0.117825562,0.05560336,0.07839807,0.244421318,0.802672494,4.660032247,3.395801229,0.772510187,0.438368445,0.719836401,3.033979778,0.572020554,4.395801229,0.075926104,15.71495198,4.214818498,0.144228969,6.93652019,
BBB,"General Mills,Inc.",GIS,Standard  Poor\s Ratings Services,9/25/2012,Consumer Non-Durables,0.960501665,0.472652998,0.122606162,29.4775752,0.09408749,0.1326998,0.362872871,0.153824912,0.074290888,0.12811819,0.244063099,0.789593682,4.560434747,2.285235997,0.695607865,0.321013345,0.718609492,2.663323561,0.727048295,3.285235997,0.1326998,10.0379893,3.706218176,0.144195847,9.237705631,
BBB,"General Mills,Inc.",GIS,Standard  Poor\s Ratings Services,8/21/2013,Consumer Non-Durables,0.812047829,0.417027144,0.14004798,30.11120113,0.104376593,0.142617629,0.361419144,0.160446942,0.081878365,0.145985107,0.278049219,0.784451408,4.583197958,2.395881418,0.705525642,0.292398122,0.790191388,3.564754857,1.143077397,3.395881418,0.142617629,11.03983894,4.511255011,0.164621556,7.975126476,
B,Cincinnati Bell Inc,CBB,Egan-Jones Ratings Company,3/12/2013,Public Utilities,0.853967361,0.734946539,0.066404052,49.28081959,0.007598887,0.024357148,0.861116765,0.183255309,0.003899178,0.014263012,-0.016041249,0.513124913,0.928499433,-5.114007448,1.243071996,0.688022284,-0.726375176,-0.784263959,0.315736041,-4.114007448,0.024357148,14.7290531,1.079695431,0.144311012,1.509587021,
B,Cincinnati Bell Inc,CBB,Egan-Jones Ratings Company,6/13/2014,Public Utilities,0.987416437,0.887534408,0.018088871,42.28180444,-0.043519771,-0.045508791,0.82822818,0.13032063,-0.025957386,-0.030868861,0.080833456,0.596450434,1.392224191,-4.11408305,1.321121815,0.043706294,-1.498730964,-0.573579407,0.389023798,-3.11408305,-0.045508791,17.41248167,0.382710053,0.06269393,2.414988814,
B,Cincinnati Bell Inc,CBB,Egan-Jones Ratings Company,9/10/2015,Public Utilities,0.773148148,0.840277778,0.028549383,48.41454016,0.302877205,0.385853742,0.830364788,0.10960781,0.243193069,0.377008032,-1.1861167,0.802942794,1.197129677,-5.877263581,1.205033003,0.35463826,-1.557258792,-0.823950382,0.30009542,-4.877263581,0.385853742,15.30290621,0.529103053,0.094964891,1.554945055,
B,Cincinnati Bell Inc,CBB,Egan-Jones Ratings Company,3/2/2015,Public Utilities,0.821376281,0.755490483,0.141288433,45.63213895,0.059145674,0.104052574,0.808402441,0.090596151,0.04154531,0.094332931,-0.116576715,0.702423476,1.487143688,-3.806013878,1.356377425,0.431578947,-0.040525114,-0.034052758,0.718465228,-2.806013878,0.104052574,13.5434136,0.84028777,0.137067752,1.806047198,
B,Cincinnati Bell Inc,CBB,Standard  Poor\s Ratings Services,9/13/2016,Public Utilities,0.987118935,1.358093602,0.041648776,54.97470062,0.086102209,0.137375611,0.854528588,0.078428065,0.066255678,0.124531764,-0.838948233,0.769500324,1.092399816,-13.66228431,1.078974692,0.375076734,-0.653579677,-2.695238095,3.278571429,-12.66228431,0.137375611,7.690843806,4.123809524,0.14606173,1.628895184,
BB,Cincinnati Bell Inc,CBB,Moody\s Investors Service,6/15/2012,Public Utilities,0.900673401,0.826318743,0.206790123,44.77639497,0.012718818,0.029814004,0.854349015,0.177448031,0.006851586,0.018487894,-0.026006711,0.538696725,1.044198501,-4.795721477,1.263454525,0.573394495,0.118661607,0.174796748,0.584857724,-3.795721477,0.029814004,12.43946861,1.473069106,0.198235777,1.596701649,
BB,Harsco Corporation,HSC,Moody\s Investors Service,3/14/2013,Consumer Services,1.672654982,1.153354507,0.149394189,71.92878046,-0.083588475,-0.08311901,0.839861747,-0.057383115,-0.085555999,-0.108271745,-0.313622601,1.023538216,2.405589844,2.66569973,0.727200787,-0.139231857,-0.332584134,-0.820319476,1.675339815,3.66569973,-0.08311901,29.8109877,2.466502133,0.065291472,2.202393906,
BB,Harsco Corporation,HSC,Egan-Jones Ratings Company,11/23/2015,Consumer Services,1.312965425,0.721223892,0.157582248,53.99021352,0.003591219,0.020204957,0.74095057,0.05138205,0.002987457,0.022243107,0.022786022,0.831878308,3.05493808,6.627230548,0.868890813,0.795002154,-0.050392158,-0.076314281,1.37287185,7.627230548,0.020204957,5.378476721,1.514407857,0.070516838,3.281668603,
BBB,Harsco Corporation,HSC,Moody\s Investors Service,6/15/2012,Consumer Services,1.482140392,1.002329125,0.154913661,68.35033185,-0.003484985,-0.002268722,0.876563096,0.026538268,-0.003447267,-0.002930835,-0.009784262,0.9891769,2.591433082,1.838266409,0.647672256,-6.652609102,-0.047945618,-0.177430143,2.051315398,2.838266409,-0.002268722,6.363780452,3.700653983,0.09046307,1.615668433,
BB,Harsco Corporation,HSC,Egan-Jones Ratings Company,12/18/2014,Consumer Services,1.205569701,0.738112667,0.111116416,57.44337375,-0.012001522,0.004028584,0.760403304,0.030725581,-0.010951493,0.004900365,-0.078952397,0.912508652,3.114597343,6.209281811,0.861289928,3.264960346,0.001297344,0.003622472,1.141672024,7.209281811,0.004028584,8.28159585,2.792220958,0.10932945,3.378318977,
BB,Harsco Corporation,HSC,Egan-Jones Ratings Company,3/19/2014,Consumer Services,1.382330014,1.000749874,0.154267934,44.50549798,-0.078694779,-0.074812534,0.838604601,-0.04653826,-0.093351566,-0.118091815,-0.404335671,1.18624854,4.071886255,3.331321775,0.769123595,-0.161110496,-0.307519057,-0.716884403,3.145848554,4.331321775,-0.074812534,27.26507844,2.331186923,0.064993509,2.576952759,
BB,Harsco Corporation,HSC,Moody\s Investors Service,10/18/2016,Consumer Services,1.349888072,0.76990985,0.167959641,59.49616978,-0.0590309,-0.054761398,0.716554244,0.043734836,-0.0541721,-0.068899597,-0.889575394,0.917690558,2.960139111,15.42128327,0.939103419,-0.083514741,0.566041869,1.125876041,1.156834676,16.42128327,-0.054761398,8.115990583,1.98903315,0.110103685,3.81035441,
A,Johnson Controls InternationalPLC,JCI,Egan-Jones Ratings Company,2/28/2014,Consumer Services,1.258743423,0.743113587,0.174249458,59.58204189,0.05034282,0.049215742,0.616136001,0.075983845,0.044021025,0.090441587,0.10513927,0.874425099,6.348837209,1.388387603,0.58130749,0.238549618,0.551724138,0.997849462,1.425806452,2.388387603,0.075983845,13.7,1.808602151,0.078989387,4.546162403,
BBB,Johnson Controls InternationalPLC,JCI,Moody\s Investors Service,11/28/2016,Consumer Services,1.050082858,0.669612717,0.041981219,77.68142486,-0.023039762,0.042097999,0.194139194,0.042097999,-0.013722669,0.033773424,-0.035989717,0.595608113,4.785823171,1.622646986,0.618705832,1.4110971,0.340897098,0.967935271,4.333233443,2.622646986,0.042097999,17.23332966,2.839376686,0.050299942,4.488468362,
AA,Johnson Controls InternationalPLC,JCI,Egan-Jones Ratings Company,8/24/2015,Consumer Services,1.210143043,0.890507152,0.364369311,65.42870127,0.055645324,0.072207635,0.588769945,0.089274894,0.044720396,0.104294479,0.136352388,0.803668533,8.328006728,2.048997773,0.672023375,0.13986014,0.546125461,0.703087886,3.916864608,3.048997773,0.089274894,14.47226754,1.287410926,0.054736417,5.187261146,
AA,Johnson Controls InternationalPLC,JCI,Egan-Jones Ratings Company,7/30/2014,Consumer Services,1.368769807,0.76116393,0.256986459,61.77466151,0.177756286,0.07688588,0.58868472,0.067408124,0.155644,0.083593188,0.395523994,0.875603353,8.148148148,1.541209382,0.606486578,0.030188679,0.653429603,1.193406593,1.96043956,2.541209382,0.067408124,20.42121928,1.826373626,0.080367505,4.882893226,
BBB,Johnson Controls InternationalPLC,JCI,Egan-Jones Ratings Company,4/29/2013,Consumer Services,1.399418792,0.847594446,0.272521795,60.03220225,0.045371527,0.003941171,0.682976065,0.06584639,0.03817226,0.073910229,0.094513416,0.841326324,6.229341317,1.475971165,0.596118075,8.487804878,0.420827389,0.637149028,1.974082073,2.475971165,0.06584639,12.80220324,1.514038877,0.067384408,3.676700111,
B,"Live Nation Entertainment,Inc.",LYV,Standard  Poor\s Ratings Services,10/26/2016,Consumer Services,1.086657394,0.851721141,0.620478681,24.85497073,0.000352127,0.005784127,1,0.023332321,0.000434933,0.011228363,0.002612752,1.235157517,11.11714409,5.00725567,0.833534636,0.579998345,0.698637634,2.065700519,7.554529802,6.00725567,0.005784127,10.6171676,2.956755288,0.071513431,0,
B,"Live Nation Entertainment,Inc.",LYV,Standard  Poor\s Ratings Services,5/19/2014,Consumer Services,0.957697522,0.770703226,0.576002497,24.74167664,-0.006695637,-0.000792925,1,0.021557303,-0.007632241,-0.00149854,-0.030781392,1.139882654,9.16602575,3.033074137,0.752050182,-6.010901304,0.675690825,1.454892869,6.700794583,4.033074137,-0.000792925,8.722716865,2.153193171,0.06443914,0,
B,"Live Nation Entertainment,Inc.",LYV,Standard  Poor\s Ratings Services,4/7/2016,Consumer Services,1.089048385,0.835579662,0.620179554,22.79949394,-0.004486504,0.000876792,1,0.018130952,-0.005280495,0.001566694,-0.026280708,1.176973254,9.908258374,3.97694011,0.799073331,3.482134425,0.525349598,0.784735359,6.484064303,4.97694011,0.000876792,9.831337854,1.493739336,0.041431568,0,
B,"Live Nation Entertainment,Inc.",LYV,Standard  Poor\s Ratings Services,3/27/2015,Consumer Services,1.127766276,0.896057303,0.687309558,22.28712208,-0.013223748,-0.014536264,1,0.001043256,-0.015163915,-0.025095661,-0.07001559,1.146718443,9.875735075,3.617250111,0.783420873,-0.04638349,0.469442372,0.635940283,6.95150632,4.617250111,-0.014536264,13.82055841,1.354671673,0.039232622,0,
BB,Arcos Dorados HoldingsInc.,ARCO,Moody\s Investors Service,6/15/2012,Consumer Services,0.998849467,0.458453534,0.299174263,9.366571259,0.031659681,0.043854126,0.667507462,0.068555785,0.06174663,0.124719115,0.170640166,1.950323823,3.574785473,1.76206896,0.63760967,-0.278068365,-0.222590435,-0.271562177,0.822129017,2.763554326,0.043854126,13.65963245,1.220008293,0.071527913,6.605405376,
BBB,Arcos Dorados HoldingsInc.,ARCO,Fitch Ratings,9/25/2013,Consumer Services,1.011067183,0.434410064,0.266474097,10.01758853,0.013356771,0.023949064,0.665159633,0.056658675,0.024708991,0.063502603,0.077565342,1.849922417,3.241400261,2.13805744,0.681093393,-0.4422842,-0.444432156,-0.465482625,0.847722008,3.139154573,0.023949064,5.15018842,1.047364865,0.053805435,4.341654343,
B,Arcos Dorados HoldingsInc.,ARCO,Moody\s Investors Service,3/8/2016,Consumer Services,0.656073592,0.304440401,0.194779746,7.574185813,-0.016827178,-0.009353237,0.66014564,0.002148889,-0.040709631,-0.041734024,-0.179440604,2.419278529,3.663183966,0,0,-0.799075404,0.902900904,0.495177052,0.547601666,4.407817014,-0.009353237,4.094157834,0.548429014,0.036914051,5.527809894,
BB,Arcos Dorados HoldingsInc.,ARCO,Fitch Ratings,6/15/2015,Consumer Services,0.824984411,0.409605103,0.256481683,8.297878838,-0.012070451,-0.020966211,0.659302971,0.019407214,-0.027181204,-0.070926316,-0.096451411,2.251879771,3.270740074,2.926574804,0.824745072,0.424290324,1.036827195,2.362265487,1.640471976,3.548459885,-0.020966211,2.112179487,2.278359882,0.052886213,5.645474886,
A,Corning Incorporated,GLW,Moody\s Investors Service,6/15/2012,Basic Industries,4.137815928,3.29375298,2.222699094,50.05449937,0.355513308,0.123193916,0.451964512,0.214702155,0.100725366,0.037746107,0.133077142,0.283323758,0.739387124,0.321187968,0.243105429,0.419753086,1,2.041613316,3.729193342,1.321187968,0.123193916,6.573677857,2.041613316,0.40418251,4.425793245,
BBB,Corning Incorporated,GLW,Moody\s Investors Service,10/28/2015,Basic Industries,2.938521677,2.122245913,1.599147122,54.96432883,0.146965207,0.046756668,0.400943914,0.14509933,0.046905104,0.016554619,0.071268895,0.31915788,0.720351044,0.519427294,0.341857288,0.345070423,0.622997508,1.435602953,3.773584906,1.519427294,0.046756668,9.045327215,2.304347826,0.308308638,5.843683084,
A,Corning Incorporated,GLW,Moody\s Investors Service,11/13/2013,Basic Industries,5.092210767,3.715922108,2.694158076,58.49149508,0.250799335,0.162936437,0.425118302,0.175342115,0.068860173,0.047658237,0.0926661,0.27456282,0.797775737,0.345714016,0.256900063,0.40188383,1,1.919421488,3.605371901,1.345714016,0.162936437,10.03993257,1.919421488,0.356439442,5.830090791,
A,Corning Incorporated,GLW,Moody\s Investors Service,10/26/2012,Basic Industries,4.956543967,3.806748466,2.550102249,59.31477783,0.215676485,0.062156765,0.423989016,0.164877683,0.058825532,0.018162588,0.080424462,0.272748936,0.754070588,0.36716932,0.268561702,0.781124498,1,2.145917001,4.112449799,1.36716932,0.062156765,7.074201898,2.145917001,0.400149775,5.924261874,
A,Corning Incorporated,GLW,Moody\s Investors Service,5/5/2015,Basic Industries,4.405335628,3.256884682,2.284423408,56.39372105,0.254451879,0.245393721,0.417086979,0.198764797,0.082227323,0.085943978,0.114555818,0.323154708,0.761005797,0.393160017,0.282207365,0.459731544,0.978551709,3.531034483,4.649808429,1.393160017,0.245393721,9.25386458,3.608429119,0.484714359,5.68004012,
BBB,Black Hills Corporation,BKH,Moody\s Investors Service,6/15/2012,Public Utilities,0.86430876,0.224339373,0.024631378,44.97960207,0.039090134,-0.007307882,0.548031423,0.146392672,0.012049673,-0.002861482,0.04112174,0.308253553,0.456050832,2.412685143,0.706975605,-1.960202216,0.994926331,5.583207907,1.008704596,3.412685143,-0.007307882,8.078448622,5.611679711,0.175841935,5.489259938,
BBB,Black Hills Corporation,BKH,Moody\s Investors Service,8/11/2016,Public Utilities,0.884231303,0.532278778,0.02572301,61.09477016,0.046389832,0.059191061,1,0.141506471,0.011199544,0.015550031,0.045192764,0.24142238,0.351975357,3.035232643,0.752182814,0.112506176,-0.481553253,-2.972150533,0.341242633,4.035232643,0.059191061,15.31597237,6.172008012,0.20373064,3.252161562,
BBB,Black Hills Corporation,BKH,Moody\s Investors Service,1/30/2014,Public Utilities,0.912509184,0.491897335,0.020721787,50.80067672,0.090106062,0.095402915,1,0.200299094,0.02966625,0.034809127,0.087908374,0.329237005,0.426663974,1.963245212,0.662532147,0.506145251,-0.092782838,-0.682018885,0.193782125,2.963245212,0.095402915,9.625585307,7.350700813,0.254440954,3.773670409,
BBB,Black Hills Corporation,BKH,Moody\s Investors Service,1/11/2016,Public Utilities,1.948091245,1.572036519,1.081762154,41.26336324,-0.02461358,-0.037959382,1,0.02283833,-0.006897432,-0.011697727,-0.021905807,0.280228701,0.400296831,2.175936835,0.685132277,0.447477889,-0.064197998,-0.606717011,11.39284137,3.175936835,-0.037959382,19.41702635,9.450715421,0.328071715,4.331996435,
BBB,Black Hills Corporation,BKH,Moody\s Investors Service,8/12/2014,Public Utilities,0.697143015,0.518981822,0.032578871,49.76217915,0.09392352,0.141733103,1,0.189346786,0.030827136,0.054947378,0.096676672,0.3282153,0.434747343,2.136089946,0.681131595,0.337316153,-0.231984468,-1.690250935,3.334031626,3.136089946,0.141733103,9.125417636,7.286052169,0.232106747,4.686536866,
BBB,Otter Tail Corporation,OTTR,Egan-Jones Ratings Company,11/25/2015,Public Utilities,0.762020808,0.262009748,0,29.47600936,0.074022447,0.094177511,0.604940472,0.127635919,0.031700188,0.047390857,0.09540629,0.428251023,0.561893741,2.009644261,0.667734817,0.225449346,-0.45439835,-1.399682314,0.221641014,3.009644261,0.094177511,9.612885124,3.080297968,0.144233679,3.442150192,
BB,Otter Tail Corporation,OTTR,Egan-Jones Ratings Company,4/1/2014,Public Utilities,1.075992305,0.365233671,0.004937911,34.14679961,-0.005902746,0.046009629,0.697708418,0.091823359,-0.003303845,0.030151996,-0.009859208,0.559713262,0.765467654,1.984161322,0.664897473,0.051896548,0.504331034,3.267448957,0.041278296,2.984161322,0.046009629,9.945816871,6.478778296,0.26143916,2.380117578,
BB,Otter Tail Corporation,OTTR,Egan-Jones Ratings Company,12/4/2014,Public Utilities,1.52280874,0.299599899,0,27.47882422,0.063639958,0.076459284,0.645589306,0.117905017,0.028395912,0.038444746,0.0888059,0.446196265,0.63006945,2.127418527,0.680247466,0.204807645,-0.081553109,-0.333379436,0.00710907,3.127418527,0.076459284,10.62682953,4.087881386,0.184896817,2.647033538,
BBB,Otter Tail Corporation,OTTR,Moody\s Investors Service,6/15/2012,Public Utilities,2.131133202,0.719861976,0.078142333,39.45867236,-0.012286496,-0.007001902,0.400012989,0.048512316,-0.007787609,-0.004988044,-0.023174462,0.633834787,1.000279338,1.975812322,0.663957303,-0.276533722,0.294166675,0.854796504,0.513752018,2.975812322,-0.007001902,10.34980448,2.905823729,0.096843717,5.598420971,
BBB,PolyOne Corporation,POL,Egan-Jones Ratings Company,5/27/2015,Basic Industries,1.734364604,1.056886228,0.396872921,37.76091774,0.020649198,0.023047843,0.184565246,0.040438013,0.029212157,0.041895735,0.102022414,1.414687223,6.427853193,2.492464254,0.713669224,0.126696833,0.554702495,1.252437703,2.585048754,3.492464254,0.023047843,14.58837634,2.257854821,0.054334507,8.547690626,
BBB,PolyOne Corporation,POL,Egan-Jones Ratings Company,5/28/2014,Basic Industries,2.058794548,1.302676958,0.599770077,41.42448027,0.064647857,0.040040305,0.175593975,0.061386296,0.082809687,0.064662556,0.2495905,1.280934751,5.835964098,2.014025389,0.668217792,0.384768212,0.299082569,0.341361257,3.82408377,3.014025389,0.040040305,11.77196015,1.141361257,0.028903267,8.035668131,
